SeedCode,SchUID,SchoolType,CentreType,SchoolName,AddressLine1,AddressLine2,AddressLine3,PostCode,LAName,LACode,DataZone,UPRN,Email,Phone,Website,Denomination,FTETeacher,PupilRoll,PropPupilsMinorityEthnic,PropPupils20PCMostDeprived,DZSIMDPercentile,DZSIMDMostDep15Pct,DZSIMDMostDep16_25Pct,DZSIMDMostDep25Pct,AddrUR8,AddrUR6,AddrUR8Desc,AddrUR6Desc,DZUR8,DZUR6,DZUR8Desc,DZUR6Desc,GridRefEasting,GridRefNorthing,Latitude,Longitude,Notes
5937329,5937329P,Primary,Local Authority,Georgetown School,Gillbrae Road,Dumfries,,DG1 4EJ,Dumfries and Galloway,S12000006,S01007607,137051497,gw08officegeorgetown@ea.dumgal.sch.uk,01387 264079,https://www.georgetownprimaryschool.co.uk/,Non-denominational,19.3,301,5 - <10%,0 - <5%,86,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,298975,575506,55.063721,-3.583355,
8600821,8600821P,Primary,Local Authority,Giffnock Primary School,1 Academy Road,Giffnock,GLASGOW,G46 6JL,East Renfrewshire,S12000011,S01008406,131032960,headteacher@giffnock.e-renfrew.sch.uk,0141 570 7180,https://blogs.glowscotland.org.uk/er/Giffnock/,Non-denominational,21.4,379,>20%,0 - <5%,68,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,256338,658986,55.802725,-4.293517,
8103321,8103321P,Primary,Local Authority,Gigha Primary School,Isle Of Gigha,Argyll,,PA41 7AA,Argyll and Bute,S12000035,S01007329,125052871,enquiries-gigha@argyll-bute.gov.uk,01583 505259,http://www.gigha.argyll-bute.sch.uk/galleries,Non-denominational,1.2,10,0%,0%,50,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,164932,648882,55.676333,-5.740263,
5241626,5241626P,Primary,Local Authority,Gilcomstoun School,Skene Street,Aberdeen,,AB10 1PG,Aberdeen City,S12000033,S01006564,9051065010,gilcomstoun@aberdeencity.gov.uk,01224 642722,http://www.gilcomstoun.aberdeen.sch.uk/,Non-denominational,19.4,293,>20%,0 - <5%,48,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,393411,806284,57.147378,-2.110535,
5524229,5524229P,Primary,Local Authority,Gilmerton Primary School,2 Moredun Dykes Road,Edinburgh,,EH17 8NQ,City of Edinburgh,S12000036,S01008562,906168212,admin@gilmerton.edin.sch.uk,0131 664 3614,https://gilmertonprimary.com/,Non-denominational,26.5,484,>20%,20 - <25%,8,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,328936,668853,55.907509,-3.138290,
8532729,8532729P,Primary,Local Authority,Gilmourton Primary School,Drumclog,,STRATHAVEN,ML10 6QF,South Lanarkshire,S12000029,S01012696,484180058,office@gilmourton-pri.s-lanark.sch.uk,01357 440331,http://www.southlanarkshire.gov.uk/info/200189/our_primary_schools/1170/gilmourton_primary_school,Non-denominational,2.9,38,0%,0%,64,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,265740,640096,55.635823,-4.134365,
8236534,8236534S,Secondary,Local Authority,Girvan Academy,62 The Avenue,Girvan,,KA26 9DW,South Ayrshire,S12000028,S01012432,141052397,girvan.mail@south-ayrshire.gov.uk,01465 716816,http://www.girvanacademy.sayr.sch.uk,Non-denominational,53.0,542,0 - <5%,20 - <25%,34,N,N,N,4,4,Remote Small Towns,Remote Small Towns,4,4,Remote Small Towns,Remote Small Towns,219196,597618,55.239538,-4.845262,
8233322,8233322P,Primary,Local Authority,Girvan Primary School,7 Wesley Road,Girvan,,KA26 9DD,South Ayrshire,S12000028,S01012430,141050816,girvanprimary.mail@south-ayrshire.gov.uk,01465 716801,http://blogs.glowscotland.org.uk/sa/girvanprimary/,Non-denominational,22.9,305,0 - <5%,35 - <40%,48,N,N,N,4,4,Remote Small Towns,Remote Small Towns,4,4,Remote Small Towns,Remote Small Towns,218666,597587,55.239065,-4.853567,
6003427,6003427P,Primary,Local Authority,Glaitness School,Kirkwall,Orkney,,KW15 1RP,Orkney Islands,S12000023,S01011821,134010578,admin.glaitness@glow.orkneyschools.org.uk,01856 873648,http://www.orkney.co/glaitness/,Non-denominational,18.6,210,0 - <5%,0%,29,N,N,N,5,4,Very Remote Small Towns,Remote Small Towns,5,4,Very Remote Small Towns,Remote Small Towns,344332,1010916,58.981742,-2.970164,
5303729,5303729P,Primary,Local Authority,Glamis Primary School,Dundee Road,Glamis,BY FORFAR,DD8 1RJ,Angus,S12000041,S01007247,117096129,Glamis@angusschools.org.uk,01307 494256,http://www.glamis.angus.sch.uk/,Non-denominational,4.4,62,*,*,59,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,338314,746600,56.607195,-3.006482,
8432627,8432627P,Primary,Local Authority,Glasgow Gaelic School,147 Berkeley Street,,GLASGOW,G3 7HP,Glasgow City,S12000049,S01010279,906700012289,headteacher@glasgowgaelic.glasgow.sch.uk,0141 276 8500,http://www.glasgowgaelic.glasgow.sch.uk/,Non-denominational,21.0,410,5 - <10%,25 - <30%,22,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,257413,665834,55.864523,-4.279977,
8432627,8432627S,Secondary,Local Authority,Glasgow Gaelic School,147 Berkeley Street,,GLASGOW,G3 7HP,Glasgow City,S12000049,S01010279,906700012289,headteacher@glasgowgaelic.glasgow.sch.uk,0141 276 8500,http://www.glasgowgaelic.glasgow.sch.uk/,Non-denominational,43.2,491,0 - <5%,20 - <25%,22,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,257413,665834,55.864523,-4.279977,
5235529,5235529P,Primary,Local Authority,Glashieburn School,Jesmond Drive,Bridge Of Don,ABERDEEN,AB22 8UR,Aberdeen City,S12000033,S01006772,9051101625,glashieburn@aberdeencity.gov.uk,01224 704476,http://www.glashieburn.aberdeen.sch.uk,Non-denominational,16.9,220,10 - <20%,0 - <5%,93,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,393368,811285,57.192302,-2.111380,
5226422,5226422P,Primary,Local Authority,Glass School,Glass,Huntly,ABERDEENSHIRE,AB54 4YA,Aberdeenshire,S12000034,S01007007,151113559,glass.sch@aberdeenshire.gov.uk,01466 405935,http://www.glass.aberdeenshire.sch.uk/,Non-denominational,1.7,15,0%,0%,57,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,342414,839704,57.443967,-2.961047,
8103429,8103429P,Primary,Local Authority,Glassary Primary School,Kilmichael,Glassary,LOCHGILPHEAD,PA31 8QA,Argyll and Bute,S12000035,S01007314,125050885,enquiries-glassary@argyll-bute.gov.uk,01546 605219,http://www.glassary.argyll-bute.sch.uk,Non-denominational,2.8,23,0%,0%,62,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,185838,693470,56.085900,-5.443729,
8532826,8532826P,Primary,Local Authority,Glassford Primary School,Alston Street,Glassford,STRATHAVEN,ML10 6TG,South Lanarkshire,S12000029,S01012699,484178741,office@glassford-pri.s-lanark.sch.uk,01357 521124,https://glassfordprimary.wordpress.com/,Non-denominational,4.8,56,*,0%,48,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,272579,646855,55.698357,-4.028941,
8211922,8211922P,Primary,Local Authority,Glebe Primary School,Kirk Vennel,,IRVINE,KA12 0DQ,North Ayrshire,S12000021,S01011229,126061206,glebe@ea.n-ayrshire.sch.uk,01294 271587,https://blogs.glowscotland.org.uk/na/glebeprimaryschool/,Non-denominational,17.8,285,5 - <10%,45 - <50%,6,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,232380,638650,55.612487,-4.662848,
5325323,5325323P,Primary,Local Authority,Glebelands Primary School,Baffin Street,Dundee,,DD4 6EZ,Dundee City,S12000042,S01007731,9059025237,glebelandsprimary@dundeeschools.scot,01382 438834,http://glebelands.ea.dundeecity.sch.uk/,Non-denominational,22.8,356,>20%,45 - <50%,39,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,341368,731074,56.468124,-2.953229,
5112729,5112729P,Primary,Local Authority,Gledfield Primary School,Ardgay,,,IV24 3BN,Highland,S12000017,S01010757,130059409,gledfield.primary@highland.gov.uk,01863 766580,http://gledfieldps.wordpress.com,Non-denominational,2.5,25,0%,0%,45,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,259132,891004,57.886159,-4.377550,
5142539,5142539S,Secondary,Local Authority,Glen Urquhart High School,Pitkerrald Road,Drumnadrochit,,IV63 6XA,Highland,S12000017,S01010666,130111598,glenurquhart.high@highland.gov.uk,01456 459134,https://en-gb.facebook.com/glenurquharthighschool/,Non-denominational,24.3,209,0 - <5%,*,59,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,250500,829139,57.328189,-4.484782,
8103526,8103526P,Primary,Local Authority,Glenbarr Primary School,Glenbarr,By Tarbert,ARGYLL,PA29 6UT,Argyll and Bute,S12000035,S01007329,125051806,enquiries-glenbarr@argyll-bute.gov.uk,01583 421292,http://www.glenbarr.argyll-bute.sch.uk/,Non-denominational,1.5,5,0%,0%,50,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,167157,637411,55.574552,-5.695254,
5249929,5249929P,Primary,Local Authority,Glenbervie School,Drumlithie,Stonehaven,KINCARDINESHIRE,AB39 3YS,Aberdeenshire,S12000034,S01006818,151100588,glenbervie.sch@aberdeenshire.gov.uk,01569 690490,http://www.glenbervie.aberdeenshire.sch.uk/,Non-denominational,4.8,63,*,0%,78,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,378400,780941,56.919261,-2.356410,
8504326,8504326P,Primary,Local Authority,Glenboig Primary School,5 South Medrox Street,Glenboig,COATBRIDGE,ML5 2RU,North Lanarkshire,S12000050,S01011692,118180386,ht@glenboig.n-lanark.sch.uk,01236 757699,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5787,Non-denominational,9.2,120,5 - <10%,0%,22,N,Y,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,271382,669052,55.897350,-4.058468,
8234523,8234523P,Primary,Local Authority,Glenburn Primary School,Sherwood Road,Prestwick,,KA9 1EY,South Ayrshire,S12000028,S01012534,141042895,glenburn.mail@south-ayrshire.gov.uk,01292 473452,http://www.glenburn.sayr.sch.uk/,Non-denominational,18.4,287,*,*,34,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,236064,625969,55.499919,-4.596903,
8214328,8214328P,Primary,Local Authority,Glencairn Primary School,New Street,,STEVENSTON,KA20 3HQ,North Ayrshire,S12000021,S01011270,126060416,glencairn@ea.n-ayrshire.sch.uk,01294 464376,https://blogs.glowscotland.org.uk/na/glencairnprimary/,Non-denominational,16.3,249,5 - <10%,65 - <70%,8,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,226741,641751,55.638342,-4.754216,
8512620,8512620P,Primary,Local Authority,Glencairn Primary School,Glencairn Street,Motherwell,,ML1 1TT,North Lanarkshire,S12000050,S01011474,118073190,ht@glencairn.n-lanark.sch.uk,01698 274982,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5788,Non-denominational,27.8,346,>20%,35 - <40%,10,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,275533,656339,55.784286,-3.986301,
8620024,8620024P,Primary,Local Authority,Glencoats Primary School,Falcon Crescent,,PAISLEY,PA3 1NS,Renfrewshire,S12000038,S01012068,123096474,glencoatsenquiries@renfrewshire.gov.uk,0300 300 0155,https://blogs.glowscotland.org.uk/re/glencoatsprimary/,Non-denominational,19.6,181,10 - <20%,85 - <90%,1,Y,N,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,246604,664486,55.849107,-4.451748,
5130425,5130425P,Primary,Local Authority,Glencoe Primary School,Ballachulish,Glencoe,,PH49 4HP,Highland,S12000017,S01010526,130111490,glencoe.primary@highland.gov.uk,01855 811359,https://www.highland.gov.uk/directory_record/521633/glencoe_primary,Non-denominational,2.6,22,*,0%,70,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,209862,758902,56.683051,-5.105724,
8357544,8357544SP,Special,Local Authority,Glencryan School,Greenfaulds Road,Cumbernauld,,G67 2XJ,North Lanarkshire,S12000050,S01011738,118025883,ht@glencryan.n-lanark.sch.uk,01236 794866,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5942,Non-denominational,37.4,184,*,20 - <25%,34,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,275508,673175,55.935456,-3.994432,
1003275,1003275P,Primary,Local Authority,Glendale Gaelic Primary School,2 Kenmuir Street,,GLASGOW,G41 1PH,Glasgow City,S12000049,S01009875,906700509271,headteacher@glendalegaelic-pri.glasgow.sch.uk,0141 429 3183,http://www.glendalegaelic-pri.glasgow.sch.uk/,Non-denominational,9.3,166,5 - <10%,10 - <15%,18,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,257847,663675,55.845275,-4.271913,
8444323,8444323P,Primary,Local Authority,Glendale Primary School,120 McCulloch Street,,GLASGOW,G41 1NX,Glasgow City,S12000049,S01009875,906700185567,headteacher@glendale-pri.glasgow.sch.uk,0141 429 6973,http://www.glendale-pri.glasgow.sch.uk/,Non-denominational,19.4,300,>20%,35 - <40%,18,N,Y,Y,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,257819,663670,55.845216,-4.272356,
5344026,5344026P,Primary,Local Authority,Glendelvine Primary School,Caputh,Perth,,PH1 4JL,Perth and Kinross,S12000048,S01011999,124065590,glendelvine@pkc.gov.uk,01738 459515,http://www.glendelvine.org.uk/,Non-denominational,2.8,34,*,*,67,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,309781,740442,56.547263,-3.468990,
5618827,5618827P,Primary,Local Authority,Glendinning Terrace Primary School,Glendinning Terrace,Galashiels,,TD1 2JW,Scottish Borders,S12000026,S01012274,116007927,glendinningps@scotborders.gov.uk,01896 753104,https://www.scotborders.gov.uk/directory_record/20116/glendinning_primary_school,Non-denominational,4.4,58,*,*,55,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,348953,636878,55.622789,-2.812156,
5144221,5144221P,Primary,Local Authority,Glenelg Primary School,By Kyle,,,IV40 8LA,Highland,S12000017,S01010669,130111612,glenelg.primary@highland.gov.uk,01599 522252,https://www.highland.gov.uk/directory_record/521634/glenelg_primary,Non-denominational,1.5,9,0%,0%,58,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,181500,819450,57.213501,-5.620092,
8504822,8504822P,Primary,Local Authority,Glengowan Primary School,Drumfin Avenue,Caldercruix,AIRDRIE,ML6 7QP,North Lanarkshire,S12000050,S01011680,118181185,ht@glengowan.n-lanark.sch.uk,01236 757670,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5789,Non-denominational,12.8,162,*,40 - <45%,9,Y,N,Y,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,282215,667903,55.889806,-3.884834,
8522820,8522820P,Primary,Local Authority,Glengowan Primary School,Summerlee Road,Larkhall,,ML9 2UH,South Lanarkshire,S12000029,S01012658,484165224,office@glengowan-pri.s-lanark.sch.uk,01698 882208,http://www.glengowan-pri.s-lanark.sch.uk/,Non-denominational,16.9,279,0 - <5%,5 - <10%,74,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,276064,652417,55.749205,-3.976053,
8628831,8628831S,Secondary,Local Authority,Gleniffer High School,Amochrie Road,,PAISLEY,PA2 0AG,Renfrewshire,S12000038,S01012089,123035698,glenifferhighenquiries@renfrewshire.gov.uk,0300 300 1313,http://www.glenifferhigh.renfrewshire.sch.uk/,Non-denominational,80.1,1110,0 - <5%,25 - <30%,69,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,246101,661927,55.825972,-4.458336,
8520828,8520828P,Primary,Local Authority,Glenlee Primary School,Anderson Street,Burnbank,HAMILTON,ML3 0QL,South Lanarkshire,S12000029,S01012775,484158666,office@glenlee-pri.s-lanark.sch.uk,01698 823343,http://www.glenlee-pri.s-lanark.sch.uk,Non-denominational,17.0,278,5 - <10%,55 - <60%,33,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,270106,656282,55.782346,-4.072746,
5207223,5207223P,Primary,Local Authority,Glenlivet Primary School,Glenlivet,Ballindalloch,MORAY,AB37 9DA,Moray,S12000020,S01011045,133048879,admin.glenlivetp@moray-edunet.gov.uk,01807 590216,http://www.glenlivetprimary.co.uk/home,Non-denominational,2.0,16,*,0%,57,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,319381,829818,57.351690,-3.341414,
5900522,5900522P,Primary,Local Authority,Glenluce School,Glenluce,Newton Stewart,,DG8 0JE,Dumfries and Galloway,S12000006,S01007503,137082346,gw08officeglenluce@ea.dumgal.sch.uk,01581 300351,www.dumgal.gov.uk,Non-denominational,3.2,66,*,0%,37,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,219695,557143,54.876458,-4.811829,
5344220,5344220P,Primary,Local Authority,Glenlyon Primary School,Bridge of Balgie,Glenlyon,ABERFELDY,PH15 2PP,Perth and Kinross,S12000048,S01012017,124064017,Glenlyon@pkc.gov.uk,01887 866223,https://blogs.glowscotland.org.uk/pk/glenlyonprimaryschool/,Non-denominational,1.3,7,0%,0%,50,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,258099,747115,56.594391,-4.312597,
8341427,8341427P,Primary,Local Authority,Glenmanor Primary School,Glenmanor Avenue,Moodiesburn,CHRYSTON,G69 0JA,North Lanarkshire,S12000050,S01011709,118014397,ht@glenmanor.n-lanark.sch.uk,01236 632056,http://www.glenmanor.n-lanark.sch.uk/,Non-denominational,13.8,251,*,15 - <20%,54,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,269292,670890,55.913289,-4.092755,
5406730,5406730S,Secondary,Local Authority,Glenrothes High School,Napier Road,Glenrothes,,KY6 1HJ,Fife,S12000047,S01009562,320178909,glenrotheshs.enquiries@fife.gov.uk,01592 583476,http://www.glenrotheshighschool.org.uk,Non-denominational,65.5,830,5 - <10%,20 - <25%,36,N,N,N,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,326227,701307,56.198622,-3.190562,
5144124,5144124P,Primary,Local Authority,Glenurquhart Primary School,Drumnadrochit,,,IV63 6UT,Highland,S12000017,S01010666,130057852,glenurquhart.primary@highland.gov.uk,01456 450458,http://www.glenurquhartprimary.org.uk/,Non-denominational,8.7,145,5 - <10%,*,59,N,N,N,7,6,Remote Rural Areas,Remote Rural Areas,7,6,Remote Rural Areas,Remote Rural Areas,250612,829260,57.329312,-4.482997,
5406536,5406536S,Secondary,Local Authority,Glenwood High School,South Parks Road,Glenrothes,,KY6 1JX,Fife,S12000047,S01009559,320178911,glenwoodhs.enquiries@fife.gov.uk,01592 583404,http://www.fifedirect.org.uk/GlenwoodHS/,Non-denominational,72.8,876,0 - <5%,40 - <45%,10,Y,N,Y,2,2,Other Urban Areas,Other Urban Areas,2,2,Other Urban Areas,Other Urban Areas,325273,701150,56.197062,-3.205888,
8314020,8314020P,Primary,Local Authority,Goldenhill Primary School,Stewart Drive,Hardgate,CLYDEBANK,G81 6AH,West Dunbartonshire,S12000039,S01013151,129032937,SchoolOffice.Goldenhill@west-dunbarton.gov.uk,01389 384030,https://www.west-dunbarton.gov.uk/schools-and-learning/schools/school-search/goldenhill-primary-school/,Non-denominational,16.1,272,0 - <5%,30 - <35%,59,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,249757,672621,55.923123,-4.405965,
8412928,8412928P,Primary,Local Authority,Golfhill Primary School,280 Onslow Drive,,GLASGOW,G31 2QF,Glasgow City,S12000049,S01010238,906700513704,headteacher@golfhill-pri.glasgow.sch.uk,0141 554 7723,https://blogs.glowscotland.org.uk/gc/golfhill/home/,Non-denominational,12.1,155,>20%,60 - <65%,44,N,N,N,1,1,Large Urban Areas,Large Urban Areas,1,1,Large Urban Areas,Large Urban Areas,261620,665285,55.860822,-4.212531,
8500622,8500622P,Primary,Local Authority,Golfhill Primary School,Ballochney Street,Burnfoot,AIRDRIE,ML6 0LT,North Lanarkshire,S12000050,S01011688,118134209,ht@golfhill.n-lanark.sch.uk,01236 632086,http://www.northlanarkshire.gov.uk/index.aspx?articleid=5791,Non-denominational,8.7,147,*,45 - <50%,52,N,N,N,6,5,Accessible Rural Areas,Accessible Rural Areas,6,5,Accessible Rural Areas,Accessible Rural Areas,275429,666921,55.879280,-3.992811,"School Contacts List UPRN (118134205) is not in SAD 2024 Q1.  GISAT has assigned the UPRN for 103 Glenmavis Road (118134209), which is next door."
5109531,5109531S,Secondary,Local Authority,Golspie High School,Main Street,,GOLSPIE,KW10 6RF,Highland,S12000017,S01010770,130015403,golspie.high@highland.gov.uk,01408 633451,http://golspiehigh.schools.uk.com/,Non-denominational,26.1,264,0 - <5%,0%,34,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,283379,900175,57.975481,-3.973423,
5108225,5108225P,Primary,Local Authority,Golspie Primary School,Golspie,Sutherland,,KW10 6RW,Highland,S12000017,S01010770,130015504,golspie.primary@highland.gov.uk,01408 633520,http://golspieprimary.wordpress.com,Non-denominational,6.4,98,*,0%,34,N,N,N,8,6,Very Remote Rural Areas,Remote Rural Areas,8,6,Very Remote Rural Areas,Remote Rural Areas,283614,900283,57.976512,-3.969505,
